Re_State_FIPS_Code,Re_County_FIPS_Code,Re_State_Name,Re_County_Name,Wo_State_FIPS_Code,Wo_County_FIPS_Code,Wo_State_Name,Wo_County_Name,Workers_in_Commuting_Flow,Margin_of _Error
051,033,Virginia,Caroline County,051,683,Virginia,Manassas city,10,17
051,033,Virginia,Caroline County,051,760,Virginia,Richmond city,793,342
051,035,Virginia,Carroll County,051,013,Virginia,Arlington County,1,4
051,035,Virginia,Carroll County,051,021,Virginia,Bland County,12,15
051,035,Virginia,Carroll County,051,035,Virginia,Carroll County,5202,687
051,035,Virginia,Carroll County,051,063,Virginia,Floyd County,247,148
051,035,Virginia,Carroll County,051,077,Virginia,Grayson County,226,103
051,035,Virginia,Carroll County,051,121,Virginia,Montgomery County,119,84
051,035,Virginia,Carroll County,051,141,Virginia,Patrick County,192,118
051,035,Virginia,Carroll County,051,155,Virginia,Pulaski County,462,144
051,035,Virginia,Carroll County,051,173,Virginia,Smyth County,12,21
051,035,Virginia,Carroll County,051,191,Virginia,Washington County,19,31
051,035,Virginia,Carroll County,051,197,Virginia,Wythe County,967,261
051,035,Virginia,Carroll County,051,640,Virginia,Galax city,2526,409
051,035,Virginia,Carroll County,051,750,Virginia,Radford city,71,59
051,035,Virginia,Carroll County,051,760,Virginia,Richmond city,11,18
051,035,Virginia,Carroll County,051,770,Virginia,Roanoke city,72,71
051,035,Virginia,Carroll County,051,775,Virginia,Salem city,8,12
051,036,Virginia,Charles City County,051,029,Virginia,Buckingham County,2,3
051,036,Virginia,Charles City County,051,033,Virginia,Caroline County,2,3
051,036,Virginia,Charles City County,051,036,Virginia,Charles City County,639,113
051,036,Virginia,Charles City County,051,041,Virginia,Chesterfield County,153,49
051,036,Virginia,Charles City County,051,053,Virginia,Dinwiddie County,21,24
051,036,Virginia,Charles City County,051,083,Virginia,Halifax County,5,8
051,036,Virginia,Charles City County,051,085,Virginia,Hanover County,193,49
051,036,Virginia,Charles City County,051,087,Virginia,Henrico County,730,100
051,036,Virginia,Charles City County,051,095,Virginia,James City County,169,54
051,036,Virginia,Charles City County,051,097,Virginia,King and Queen County,11,8
051,036,Virginia,Charles City County,051,101,Virginia,King William County,30,23
051,036,Virginia,Charles City County,051,117,Virginia,Mecklenburg County,2,4
051,036,Virginia,Charles City County,051,119,Virginia,Middlesex County,2,3
051,036,Virginia,Charles City County,051,127,Virginia,New Kent County,222,45
051,036,Virginia,Charles City County,051,145,Virginia,Powhatan County,2,4
051,036,Virginia,Charles City County,051,149,Virginia,Prince George County,54,34
051,036,Virginia,Charles City County,051,153,Virginia,Prince William County,8,7
051,036,Virginia,Charles City County,051,199,Virginia,York County,114,46
051,036,Virginia,Charles City County,051,570,Virginia,Colonial Heights city,30,18
051,036,Virginia,Charles City County,051,650,Virginia,Hampton city,12,11
051,036,Virginia,Charles City County,051,670,Virginia,Hopewell city,33,18
051,036,Virginia,Charles City County,051,700,Virginia,Newport News city,48,27
051,036,Virginia,Charles City County,051,730,Virginia,Petersburg city,3,3
051,036,Virginia,Charles City County,051,760,Virginia,Richmond city,659,119
051,036,Virginia,Charles City County,051,830,Virginia,Williamsburg city,68,31
051,037,Virginia,Charlotte County,051,009,Virginia,Amherst County,2,4
051,037,Virginia,Charlotte County,051,011,Virginia,Appomattox County,83,54
051,037,Virginia,Charlotte County,051,019,Virginia,Bedford County,57,44
051,037,Virginia,Charlotte County,051,029,Virginia,Buckingham County,66,51
051,037,Virginia,Charlotte County,051,031,Virginia,Campbell County,123,66
051,037,Virginia,Charlotte County,051,037,Virginia,Charlotte County,2056,276
051,037,Virginia,Charlotte County,051,041,Virginia,Chesterfield County,16,16
051,037,Virginia,Charlotte County,051,053,Virginia,Dinwiddie County,7,11
051,037,Virginia,Charlotte County,051,059,Virginia,Fairfax County,43,44
051,037,Virginia,Charlotte County,051,083,Virginia,Halifax County,238,107
051,037,Virginia,Charlotte County,051,087,Virginia,Henrico County,3,6
051,037,Virginia,Charlotte County,051,111,Virginia,Lunenburg County,179,107
051,037,Virginia,Charlotte County,051,117,Virginia,Mecklenburg County,486,190
051,037,Virginia,Charlotte County,051,135,Virginia,Nottoway County,261,93
051,037,Virginia,Charlotte County,051,143,Virginia,Pittsylvania County,7,11
051,037,Virginia,Charlotte County,051,147,Virginia,Prince Edward County,643,169
051,037,Virginia,Charlotte County,051,550,Virginia,Chesapeake city,26,34
051,037,Virginia,Charlotte County,051,680,Virginia,Lynchburg city,296,112
051,037,Virginia,Charlotte County,051,730,Virginia,Petersburg city,2,5
051,037,Virginia,Charlotte County,051,750,Virginia,Radford city,17,26
051,037,Virginia,Charlotte County,051,760,Virginia,Richmond city,13,22
051,037,Virginia,Charlotte County,051,810,Virginia,Virginia Beach city,2,4
051,041,Virginia,Chesterfield County,051,001,Virginia,Accomack County,6,9
051,041,Virginia,Chesterfield County,051,003,Virginia,Albemarle County,125,70
051,041,Virginia,Chesterfield County,051,007,Virginia,Amelia County,243,118
051,041,Virginia,Chesterfield County,051,009,Virginia,Amherst County,13,19
051,041,Virginia,Chesterfield County,051,013,Virginia,Arlington County,210,161
051,041,Virginia,Chesterfield County,051,029,Virginia,Buckingham County,7,12
051,041,Virginia,Chesterfield County,051,031,Virginia,Campbell County,23,26
051,041,Virginia,Chesterfield County,051,033,Virginia,Caroline County,36,38
051,041,Virginia,Chesterfield County,051,036,Virginia,Charles City County,75,78
051,041,Virginia,Chesterfield County,051,041,Virginia,Chesterfield County,85958,2360
051,041,Virginia,Chesterfield County,051,049,Virginia,Cumberland County,32,30
051,041,Virginia,Chesterfield County,051,053,Virginia,Dinwiddie County,1419,317
051,041,Virginia,Chesterfield County,051,059,Virginia,Fairfax County,279,142
051,041,Virginia,Chesterfield County,051,061,Virginia,Fauquier County,44,43
051,041,Virginia,Chesterfield County,051,071,Virginia,Giles County,3,8
051,041,Virginia,Chesterfield County,051,073,Virginia,Gloucester County,41,49
051,041,Virginia,Chesterfield County,051,075,Virginia,Goochland County,2826,425
051,041,Virginia,Chesterfield County,051,081,Virginia,Greensville County,53,57
051,041,Virginia,Chesterfield County,051,083,Virginia,Halifax County,27,24
051,041,Virginia,Chesterfield County,051,085,Virginia,Hanover County,3305,408
051,041,Virginia,Chesterfield County,051,087,Virginia,Henrico County,25776,1478
051,041,Virginia,Chesterfield County,051,095,Virginia,James City County,102,74
051,041,Virginia,Chesterfield County,051,097,Virginia,King and Queen County,14,22
051,041,Virginia,Chesterfield County,051,099,Virginia,King George County,32,43
051,041,Virginia,Chesterfield County,051,101,Virginia,King William County,48,55
051,041,Virginia,Chesterfield County,051,107,Virginia,Loudoun County,173,92
051,041,Virginia,Chesterfield County,051,109,Virginia,Louisa County,138,78
051,041,Virginia,Chesterfield County,051,113,Virginia,Madison County,31,42
051,041,Virginia,Chesterfield County,051,117,Virginia,Mecklenburg County,152,84
051,041,Virginia,Chesterfield County,051,119,Virginia,Middlesex County,43,46
051,041,Virginia,Chesterfield County,051,121,Virginia,Montgomery County,33,32
051,041,Virginia,Chesterfield County,051,127,Virginia,New Kent County,27,32
051,041,Virginia,Chesterfield County,051,135,Virginia,Nottoway County,432,161
051,041,Virginia,Chesterfield County,051,143,Virginia,Pittsylvania County,82,62
051,041,Virginia,Chesterfield County,051,145,Virginia,Powhatan County,1390,267
051,041,Virginia,Chesterfield County,051,147,Virginia,Prince Edward County,177,86
051,041,Virginia,Chesterfield County,051,149,Virginia,Prince George County,5148,783
051,041,Virginia,Chesterfield County,051,153,Virginia,Prince William County,134,82
051,041,Virginia,Chesterfield County,051,157,Virginia,Rappahannock County,5,9
051,041,Virginia,Chesterfield County,051,177,Virginia,Spotsylvania County,135,59
051,041,Virginia,Chesterfield County,051,179,Virginia,Stafford County,45,51
051,041,Virginia,Chesterfield County,051,181,Virginia,Surry County,27,34
051,041,Virginia,Chesterfield County,051,183,Virginia,Sussex County,312,179
051,041,Virginia,Chesterfield County,051,187,Virginia,Warren County,10,19
051,041,Virginia,Chesterfield County,051,199,Virginia,York County,40,47
051,041,Virginia,Chesterfield County,051,510,Virginia,Alexandria city,79,53
051,041,Virginia,Chesterfield County,051,540,Virginia,Charlottesville city,96,90
051,041,Virginia,Chesterfield County,051,550,Virginia,Chesapeake city,31,47
051,041,Virginia,Chesterfield County,051,570,Virginia,Colonial Heights city,2425,343
051,041,Virginia,Chesterfield County,051,595,Virginia,Emporia city,53,49
051,041,Virginia,Chesterfield County,051,600,Virginia,Fairfax city,109,68
051,041,Virginia,Chesterfield County,051,630,Virginia,Fredericksburg city,10,16
051,041,Virginia,Chesterfield County,051,650,Virginia,Hampton city,22,24
051,041,Virginia,Chesterfield County,051,660,Virginia,Harrisonburg city,5,8
051,041,Virginia,Chesterfield County,051,670,Virginia,Hopewell city,1748,308
051,041,Virginia,Chesterfield County,051,680,Virginia,Lynchburg city,60,56
051,041,Virginia,Chesterfield County,051,700,Virginia,Newport News city,218,103
051,041,Virginia,Chesterfield County,051,710,Virginia,Norfolk city,44,43
051,041,Virginia,Chesterfield County,051,730,Virginia,Petersburg city,2349,449
051,041,Virginia,Chesterfield County,051,750,Virginia,Radford city,22,25
051,041,Virginia,Chesterfield County,051,760,Virginia,Richmond city,37433,1750
051,041,Virginia,Chesterfield County,051,770,Virginia,Roanoke city,23,33
051,041,Virginia,Chesterfield County,051,800,Virginia,Suffolk city,75,63
051,041,Virginia,Chesterfield County,051,810,Virginia,Virginia Beach city,149,93
051,041,Virginia,Chesterfield County,051,820,Virginia,Waynesboro city,7,11
051,041,Virginia,Chesterfield County,051,830,Virginia,Williamsburg city,57,66
051,041,Virginia,Chesterfield County,051,840,Virginia,Winchester city,7,14
051,043,Virginia,Clarke County,051,013,Virginia,Arlington County,23,26
051,043,Virginia,Clarke County,051,043,Virginia,Clarke County,1928,325
051,043,Virginia,Clarke County,051,059,Virginia,Fairfax County,562,150
051,043,Virginia,Clarke County,051,061,Virginia,Fauquier County,34,35
051,043,Virginia,Clarke County,051,069,Virginia,Frederick County,714,259
051,043,Virginia,Clarke County,051,087,Virginia,Henrico County,1,3
051,043,Virginia,Clarke County,051,095,Virginia,James City County,1,2
051,043,Virginia,Clarke County,051,107,Virginia,Loudoun County,2442,262
051,043,Virginia,Clarke County,051,153,Virginia,Prince William County,105,55
051,043,Virginia,Clarke County,051,187,Virginia,Warren County,71,60
051,043,Virginia,Clarke County,051,510,Virginia,Alexandria city,39,43
051,043,Virginia,Clarke County,051,540,Virginia,Charlottesville city,17,21
051,043,Virginia,Clarke County,051,600,Virginia,Fairfax city,13,21
051,043,Virginia,Clarke County,051,630,Virginia,Fredericksburg city,43,43
051,043,Virginia,Clarke County,051,680,Virginia,Lynchburg city,3,4
051,043,Virginia,Clarke County,051,683,Virginia,Manassas city,22,26
051,043,Virginia,Clarke County,051,760,Virginia,Richmond city,8,12
051,043,Virginia,Clarke County,051,840,Virginia,Winchester city,600,146
051,045,Virginia,Craig County,051,023,Virginia,Botetourt County,207,169
051,045,Virginia,Craig County,051,045,Virginia,Craig County,734,193
051,045,Virginia,Craig County,051,047,Virginia,Culpeper County,17,26
051,045,Virginia,Craig County,051,071,Virginia,Giles County,75,83
051,045,Virginia,Craig County,051,121,Virginia,Montgomery County,219,104
051,045,Virginia,Craig County,051,161,Virginia,Roanoke County,210,110
051,045,Virginia,Craig County,051,700,Virginia,Newport News city,22,35
051,045,Virginia,Craig County,051,750,Virginia,Radford city,20,34
051,045,Virginia,Craig County,051,770,Virginia,Roanoke city,469,168
051,045,Virginia,Craig County,051,775,Virginia,Salem city,277,149
051,047,Virginia,Culpeper County,051,003,Virginia,Albemarle County,191,103
051,047,Virginia,Culpeper County,051,013,Virginia,Arlington County,220,159
051,047,Virginia,Culpeper County,051,047,Virginia,Culpeper County,12191,725
051,047,Virginia,Culpeper County,051,059,Virginia,Fairfax County,1722,294
051,047,Virginia,Culpeper County,051,061,Virginia,Fauquier County,3014,517
051,047,Virginia,Culpeper County,051,065,Virginia,Fluvanna County,63,80
051,047,Virginia,Culpeper County,051,069,Virginia,Frederick County,169,158
051,047,Virginia,Culpeper County,051,075,Virginia,Goochland County,21,34
051,047,Virginia,Culpeper County,051,079,Virginia,Greene County,56,49
051,047,Virginia,Culpeper County,051,099,Virginia,King George County,41,42
051,047,Virginia,Culpeper County,051,107,Virginia,Loudoun County,568,180
051,047,Virginia,Culpeper County,051,109,Virginia,Louisa County,13,21
051,047,Virginia,Culpeper County,051,113,Virginia,Madison County,460,179
051,047,Virginia,Culpeper County,051,137,Virginia,Orange County,841,272
051,047,Virginia,Culpeper County,051,139,Virginia,Page County,9,24
051,047,Virginia,Culpeper County,051,149,Virginia,Prince George County,22,24
051,047,Virginia,Culpeper County,051,153,Virginia,Prince William County,2080,371
051,047,Virginia,Culpeper County,051,157,Virginia,Rappahannock County,335,114
051,047,Virginia,Culpeper County,051,177,Virginia,Spotsylvania County,348,118
051,047,Virginia,Culpeper County,051,179,Virginia,Stafford County,241,138
051,047,Virginia,Culpeper County,051,187,Virginia,Warren County,46,53
051,047,Virginia,Culpeper County,051,510,Virginia,Alexandria city,12,19
051,047,Virginia,Culpeper County,051,540,Virginia,Charlottesville city,188,113
051,047,Virginia,Culpeper County,051,600,Virginia,Fairfax city,367,156
051,047,Virginia,Culpeper County,051,630,Virginia,Fredericksburg city,84,59
051,047,Virginia,Culpeper County,051,660,Virginia,Harrisonburg city,28,45
051,047,Virginia,Culpeper County,051,683,Virginia,Manassas city,314,123
051,047,Virginia,Culpeper County,051,685,Virginia,Manassas Park city,160,92
051,047,Virginia,Culpeper County,051,760,Virginia,Richmond city,8,15
051,049,Virginia,Cumberland County,051,007,Virginia,Amelia County,17,21
051,049,Virginia,Cumberland County,051,009,Virginia,Amherst County,21,32
051,049,Virginia,Cumberland County,051,029,Virginia,Buckingham County,51,50
051,049,Virginia,Cumberland County,051,031,Virginia,Campbell County,20,26
051,049,Virginia,Cumberland County,051,041,Virginia,Chesterfield County,237,106
051,049,Virginia,Cumberland County,051,049,Virginia,Cumberland County,1330,285
051,049,Virginia,Cumberland County,051,053,Virginia,Dinwiddie County,29,49
051,049,Virginia,Cumberland County,051,065,Virginia,Fluvanna County,9,16
051,049,Virginia,Cumberland County,051,067,Virginia,Franklin County,41,57
051,049,Virginia,Cumberland County,051,075,Virginia,Goochland County,243,156
051,049,Virginia,Cumberland County,051,087,Virginia,Henrico County,552,155
051,049,Virginia,Cumberland County,051,111,Virginia,Lunenburg County,122,91
051,049,Virginia,Cumberland County,051,117,Virginia,Mecklenburg County,24,34
051,049,Virginia,Cumberland County,051,135,Virginia,Nottoway County,9,14
051,049,Virginia,Cumberland County,051,145,Virginia,Powhatan County,598,195
051,049,Virginia,Cumberland County,051,147,Virginia,Prince Edward County,1215,288
051,049,Virginia,Cumberland County,051,165,Virginia,Rockingham County,18,32
051,049,Virginia,Cumberland County,051,540,Virginia,Charlottesville city,38,55
051,049,Virginia,Cumberland County,051,570,Virginia,Colonial Heights city,7,21
